id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock
125,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,COMPLEJO B + ZINC x30 GCFARMA,7707232130163,0.0,0
126,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,COMPLEJO B AMP X 10 ML ECAR,7702184130193,0.0,0
127,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,CONDONES DUREX REAL FEEL CAJA X 3 UNIDADES,7702626214856,0.0,0
128,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,COMPLEJO B x250 ECAR,7702184010082,0.0,0
129,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,COMPLEJO B CAJA X 300 TABL LAPROFF,7703038050193,0.0,0
130,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,CONGESTEX CAJA X 60 CAP,7703546031608,0.0,0
131,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,2025-08-30 11:53:02.5098023 -0500 -05 m=+17.296059801,NULL,CONDONES XTREM NORMAL LUBRICADO CAJA X 144 UND,7707274720858,0.0,0
132,2025-08-30 11:53:02.5099505 -0500 -05 m=+17.296208001,2025-08-30 11:53:02.5099505 -0500 -05 m=+17.296208001,NULL,COREGA CAJA X 30 TABL,7794640171420,0.0,0
133,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CORTAUÑAS GRANDE ICOM,7704768007150,0.0,0
134,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CORTA CUTÍCULA ICOM,7704768007235,0.0,0
135,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CORTAUÑAS PEQUEÑO ICOM,7704768007167,0.0,0
136,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA #4 ORIGINAL x20g TQ,7702057088835,0.0,0
137,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA CORPORAL LUBRIDERM HUMECTACION DIARIA X 200 ML,7702031244493,0.0,0
138,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA DENTAL COLGATE TRIPLE ACCION MEGA CREMA TUBO X 60 ML,7702010111501,0.0,0
139,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA CORPORAL LUBRIDERM HUMECTACION DIARIA X 120 ML,7702031244486,0.0,0
140,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA DENTAL COLGATE TRIPLE ACCION TUBO X 50 ML GRATIS CEPILLO,7702010631382,0.0,0
141,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA ADHESIVA PROQUIDENT SIN SABOR TUBO X 40 GR X2UI P/ESPECIAL,7702314700524,0.0,0
142,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA ADHESIVA PROQUIDENT MENTA TUBO X 40 GR X2UI P/ESPECIAL,7702314700784,0.0,0
143,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA DENTAL SENSODYNE REPARA PROTEGE TUBO X 100 ML,7794640170133,0.0,0
144,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA LUBRIDERM EXTRA HUMECTANTE FRASCO X 120 ML,7501007528786,0.0,0
145,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA DENTAL COLGATE TRIPLE ACCION X 50 ML GRATIS CEPILLO,7509546700823,0.0,0
146,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA DENTAL COLGATE TRIPLE ACCION X 22 ML,7702010111464,0.0,0
147,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA LUBRIDERM HUMECTACION DIARIA X 400 120 ML PRECIO ESPECIAL,7702031244875,0.0,0
148,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA LUBRIDERM PIEL SENSIBLE FRASCO X 120 ML,7702035455055,0.0,0
149,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA LUBRIDERM REPARACION INTENSIVA 200 ML,7702035870384,0.0,0
150,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA LUBRIDERM UV-15 FRASCO X 946 ML,7702031413684,0.0,0
151,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA LUBRIDERM REPARACION INTENSIVA 120 ML,7501007528939,0.0,0
152,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA PEINAR KONZIL ACEITE DE ALMENDRAS CAJA X 18 SOBRES,7702045557817,0.0,0
153,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA PEINAR KONZIL SEDA LIQUIDA CAJA X 18 SOBRES,7702045557787,0.0,0
154,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA N 4 MEDICADA TUBO X 30 GR,7702057109714,0.0,0
155,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA NIVEA BODY HIDRATACION EXPRESS FRASCO X 125 ML AHORRE $1000,7702003007071,0.0,0
156,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA NIVEA LATA X 60 GR PAGUE 5 LLEVE 6,7702003988226,0.0,0
157,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA PONDS CLARANT B3 PIEL NORMAL A SECA CAJA X 10 SS,7702006402569,0.0,0
158,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CRONOFEN [ACETAMINOFEN] 500mg x400 NOVAMED,7703546020008,0.0,0
159,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CURATOS JARABE x125mL MEDICBRAND [COASPHARMA],7703712014121,0.0,0
160,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CRONODERM FEM EMULSION HUMECTANTE INTIMA X 50 GR,7707279930030,0.0,0
161,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CURITAS ADHESIVAS COLOR PIEL x10 BEGUT,7707282990410,0.0,0
162,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMOQUINONA 4% TUBO X 30 GR,7702195104572,0.0,0
163,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CURITAS LEUKOPLAST COLOR PIEL CAJA X 100 UND,7707331802411,0.0,0
164,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CURITAS ADHESIVAS COLOR PIEL x100 BEGUT,7707282990380,0.0,0
165,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CURITAS REDONDAS ADHESIVAS COLOR PIEL x10 BEGUT,7709122432463,0.0,0
166,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CREMA PONDS REJUVENESS CAJA X 10 SOBRES,7702006402576,0.0,0
167,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DELTAFLUORENE CAJA X 20 COMP,7702771094112,0.0,0
168,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DELTMOIX 500mg x10 DELTA,6921875009193,0.0,0
169,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CURITAS REDONDAS ADHESIVAS COLOR PIEL x100 BEGUT,7707282990397,0.0,0
170,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,CYCLOFEM 0.5 ML CAJA X 1 AMP,7703689000448,0.0,0
171,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DEPILADOR CON PUNTA DE ÁNGULO ICOM,7704768007174,0.0,0
172,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DERMOVATE CLOBETASOL 0.05% CREMA X 30 GR,7896269903021,0.0,0
173,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESCONGEL GRIPA CJA* 100 CAPS CHALVER OFERTA,1100015255OBS,0.0,0
174,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DAYAMINERAL JARABE FRASCO X 240 ML +++,7703186555823,0.0,0
175,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DERMASKIN CREMA TUBO X 20 GR,7703712012097,0.0,0
176,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DERMASKIN CREMA TUBO X 40 GR,7703712012110,0.0,0
177,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESLORATADINA 5 MG CAJA X 10 TABL,7703038067023,0.0,0
178,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESODORANTE REXONA CLINICAL CLEAN MEN CAJA PAGUE 18 LLEVE 20 SOBRES,7702006200912,0.0,0
179,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESODORANTE REXONA CREMA WOMEN CLINICAL CLASSIC CAJA PAGUE 18 LLEVE 20 SOBRES,7702006205450,0.0,0
180,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESODORANTE BALANCE CREMA CLINICAL MEN CAJA X 16 SOBRES GRATIS 2,7702029102866,0.0,0
181,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESODORANTE BALANCE CREMA CLINICAL WOMEN X 16 SOBRES GRATIS 2,7702029096271,0.0,0
182,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,2025-08-30 11:53:02.5100361 -0500 -05 m=+17.296293601,NULL,DESODORANTE REXONA AEROSOL BAMBOO FRASCO X 175 ML X 2 UND P. ESP,7702006919869,0.0,0
183,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,"DESONIDA 0,05% x15g SANFER",7702195205682,0.0,0
184,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DESONIDA 0.1% CREMA TUBO X 15 ML,7707163010244,0.0,0
185,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DESONIDA 0.5% CREMA TUB 15GR 3+1 OBSEQUIO SIEGFRIED,201040110231,0.0,0
186,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DESONIDA 0.1% CREMA TUB 15GR 3+1 OBSEQUIO SIEGFRIED,201040110241,0.0,0
187,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DESONIDA 0.1% CREMA TUB 15GR SIEGFRIED,20104011024,0.0,0
188,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DESONIDA 0.5% CREMA TUB 15GR SIEGFRIED,20104011023,0.0,0
189,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DESONIDA 0.05% CREMA TUBO X 15 ML,7707163010237,0.0,0
190,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DICLOFENACO 100MG x20 CAPSULAS AG,7706569000958,0.0,0
191,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DICLOFENACO 50mg x400 LAPROFF,7703038050209,0.0,0
192,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DICLOFENACO GEL TUBO X 50 GR,7703712030237,0.0,0
193,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DICLOXACILINA 500 MG X 50 CAP,7706569000439,0.0,0
194,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIFENHIDRAMINA JARABE FRASCO X 120 ML,7703038060420,0.0,0
195,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIEXSOPRAZOL [ESOMEPRAZOL] 40mg x30,7707019384338,0.0,0
196,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIGESTA 250 MG CAJA X 20 CAP,7703153007225,0.0,0
197,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIPIRONA 500 MG X 100 TABL,7703432421643,0.0,0
198,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIPROSPAN BETAMETASONA DIPROPIONATOBETAMETASONA FOSFATO 52 MG X 1 ML,7702502015430,0.0,0
199,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DILOX 600 MG X 20 TABL,7703546775908,0.0,0
200,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIHIDROCODEINA 2.42 MG/ML X 120ML,7707321981539,0.0,0
201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DIGESTA GOTAS FRASCO X 20 ML,7703153036201,0.0,0
202,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DITOPAX CAJA X 50 TABL,7702502015782,0.0,0
203,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOLEX JARABE NINOS 7 FRASCO X 120 ML,7501043130769,0.0,0
204,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOLEX NINOS 2 ACETAMINOFEN JARABE X 90 ML,7707172685778,0.0,0
205,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOLEX JARABE BEBES FRASCO X 60 ML,7441026003348,0.0,0
206,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOLOFF 7.5325 MG X 10 TABLETAS,7704039117953,0.0,0
207,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOLEX GRIPA ACETAMINOFENCLORFENIRAMINAFENILEFRINA X 100 TABL,7451079001529,0.0,0
208,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOLEX GRIPA 500 MG CAJA X 12 TABLETAS,7451079001543,0.0,0
209,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOMEBORO ACETATO DE ALUMINIO PAGUE 25 LLEVE 30 SOBRES,7702123001423,0.0,0
210,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DOSFLEM JARABE NIÑOS x120mL LG-PHARMA,7707357200086,0.0,0
211,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DRAMAMINE [DIMENHIDRINATO] 50mg x24 JANSSEN-CILAG,7501007532608,0.0,0
212,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DUCHA INTIMA AZUL FRASCO X 120 ML,7703109205040,0.0,0
213,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DUCHA INTIMA AZUL VINAGRE FRASCO X 120 ML,7703109205026,0.0,0
214,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,DULCOLAX BISACODILO 5 MG X 20 GRAGEAS,7703381002030,0.0,0
215,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,EDAPIL M MINOXIDIL 5% ESPUMA X 100 ML,7703281001836,0.0,0
216,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE COCO X 625 ML,7501125176456,0.0,0
217,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE FRESA x625mL PISA,7501125176470,0.0,0
218,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE FRESA-KIWI x625mL PISA,7501125176531,0.0,0
219,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE JAMAICA x625mL PISA,7501125185182,0.0,0
220,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE LIMA-LIMÓN x625mL PISA,7501125176487,0.0,0
221,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE MANZANA x625mL PISA,7501125176494,0.0,0
222,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE MARACUYÁ x625mL PISA,7501125184864,0.0,0
223,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE MORA-AZUL x625mL PISA,7501125184277,0.0,0
224,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE NARANJA-MANDARINA x625mL PISA,7501125176500,0.0,0
225,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ELECTROLIT SUERO REHIDRATANTE UVA x625mL PISA,7501125176548,0.0,0
226,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,EMULSION DE SCOTT TROPICAL FRASCO X 450 ML,7707172681206,0.0,0
227,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,EMULSIÓN SCOTT CEREZA x180mL HALEÓN,7707172681107,0.0,0
228,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,EMULSIÓN SCOTT TRADICIONAL x180mL HALEÓN,7707172681060,0.0,0
229,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,EMULSIÓN SCOTT TRADICIONAL x360mL HALEÓN,7707172681077,0.0,0
230,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENALAPRIL 20 MG X 330 TABL,7703712035980,0.0,0
231,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENALAPRIL 5 MG CAJA 30 TABLETAS AMEG,7706569000781,0.0,0
232,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENALAPRIL 5 MG X 50 TABL,7703712030275,0.0,0
233,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENCRESPADOR DE PESTAÑAS ICOM,7704768007181,0.0,0
234,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENJUAGUE BUCAL LISTERINE CONTROL CALCULO X 180 ML,7702035430090,0.0,0
235,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,EMULSIÓN SCOTT CEREZA x360mL HALEÓN,7707172681114,0.0,0
236,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENJUAGUE BUCAL LISTERINE COOL MINT X 180 ML,7702035432117,0.0,0
237,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENJUAGUE BUCAL LISTERINE COOL MINT ZERO X 180 ML,7702031563327,0.0,0
238,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENSURE ADVANCE LIQUIDO VAINILLA BOTELLA X 220 ML PACK X 4 UNIDADES,7703186033079,0.0,0
239,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENSURE ADVANCE LIQUIDO VAINILLA BOTELLA X 220 ML PACK X 6 UND PRECIO ESPECIAL,7703186033031,0.0,0
240,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENSURE ADVANCE LIQUIDO VAINILLA BOTELLA X 237 ML,7703186030276,0.0,0
241,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENJUAGUE BUCAL LISTERINE CUIDADO TOTAL X 180 ML,7702035833815,0.0,0
242,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENSURE ADVANCE VAINILLA 1.08kcal/mL x220mL ABBOTT,8710428018670,0.0,0
243,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENSURE LIQUIDO VAINILLA BOTELLA X 237 ML,7703186030306,0.0,0
244,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,2025-08-30 11:53:02.5105668 -0500 -05 m=+17.296824201,NULL,ENZIMAR 10 MG CAJA X 30 TABL,7707067510017,0.0,0
