id,uuid,producto_id,tipo_operacion,cantidad_cambio,stock_resultante,vendedor_id,factura_id,timestamp,sincronizado,factura_uuid
380,ce4caadc-c35d-42f3-b6e8-fb3ac4e3aeac,670,VENTA,-20,269,1,167,2025-09-29 22:11:07.003215+00,false,c931d6ca-7329-439b-b31f-fe83f55af38a
381,e0eba55e-ec7d-4ece-be66-71547850fe2b,278,VENTA,-2,95,1,198,2025-09-30 19:21:34.876694+00,false,4bcf4888-0c68-4146-b2f4-3314ae23af0d
382,40bd94cc-d9e9-4457-9933-ce6fbf94f123,81,VENTA,-3,96,3,219,2025-10-01 13:47:32.374148+00,false,e43b13e1-cc48-471f-a048-11e4f3b87f0e
383,82fa2dcd-a5d4-4391-a657-2bdb50caa25f,54,VENTA,-2,72,3,227,2025-10-01 14:08:31.462927+00,false,9049db24-0945-4e89-b153-b64315d63f1a
384,c05bf59b-d6e0-4b35-a892-6619ed18fa33,630,VENTA,-2,74,3,228,2025-10-01 14:11:03.898682+00,false,8cdad95a-8cf3-49db-9ab1-f75861862229
385,9c207475-eaed-4820-816b-d09a78e18c13,877,INICIAL,100,100,1,,2025-09-27 02:03:54.866153+00,false,
386,450ee067-2cd3-4cd8-9be0-16329b042152,884,INICIAL,100,100,1,,2025-09-27 02:12:40.403061+00,false,
387,87b32c4c-8cf3-4111-a5ab-9fcaf7a5edb7,866,VENTA,-10,90,3,120,2025-09-27 17:13:36.120363+00,false,a39df4d1-30a9-46c4-89c0-b1f4236724e2
388,4c2e972e-1e76-4405-a378-d27911adad10,294,VENTA,-1,98,1,188,2025-09-29 23:50:17.220489+00,false,32db0ddc-b312-4c2e-8da5-28b7d1aa8bf8
389,ac7b20e1-d6d1-4214-9280-e9f1d544f9c1,876,INICIAL,100,100,1,,2025-09-27 02:02:54.49205+00,false,
390,49fe72e0-cb52-427a-a670-d2381dfdb624,916,INICIAL,100,100,1,,2025-10-04 00:14:06.669237+00,false,
391,5e80bb73-f698-4cd8-ac33-135924a4501b,917,INICIAL,100,100,1,,2025-10-04 00:14:51.599111+00,false,
392,e5441025-4864-49cd-b447-2c19762249b8,918,INICIAL,100,100,1,,2025-10-04 00:15:36.859513+00,false,
393,9e895fb0-1c6c-48fb-baeb-f3c932859016,919,INICIAL,100,100,1,,2025-10-04 00:16:41.941106+00,false,
394,643099a0-9db9-4876-8552-0dba7f970fbe,920,INICIAL,100,100,1,,2025-10-04 00:17:50.436771+00,false,
395,ec4b709a-6b24-4a08-8f51-063fe6f1f5df,921,INICIAL,100,100,1,,2025-10-04 00:19:01.189721+00,false,
396,ef1e27a3-eb10-4a87-be9e-8b17cb2c40d2,922,INICIAL,100,100,1,,2025-10-04 00:20:41.749802+00,false,
397,64eaaec6-1b5f-4952-962e-46541e0128c8,923,INICIAL,100,100,1,,2025-10-04 00:23:16.805973+00,false,
398,7a26c440-5dc3-44ee-9179-2447fdb3c364,924,INICIAL,100,100,1,,2025-10-04 00:33:30.742393+00,false,
399,89d9906d-4f7b-438c-8a4c-9839e331c94f,925,INICIAL,100,100,1,,2025-10-04 00:35:36.998645+00,false,
400,2a2f6290-8f0c-42f9-b59c-32c093e84405,926,INICIAL,100,100,1,,2025-10-04 00:36:34.598062+00,false,
401,6bd60b4b-2635-4598-9233-0a70cecbe9cb,436,AJUSTE,33,100,1,,2025-10-04 00:39:47.190039+00,false,
402,5ee2335e-6b8f-4dce-9c87-17fd4cfead7d,927,INICIAL,100,100,1,,2025-10-04 00:41:23.117974+00,false,
403,09a74b78-d3a6-44f4-b22a-a54308e492c9,928,INICIAL,100,100,1,,2025-10-04 00:42:02.734084+00,false,
404,c5e8ace0-70c5-491b-ad1f-04c7f99afb36,929,INICIAL,100,100,1,,2025-10-04 00:42:38.13406+00,false,
405,9277f5dc-ec5f-4b80-bd58-ca0afa82f705,930,INICIAL,100,100,1,,2025-10-04 00:43:29.723896+00,false,
406,eb2d4737-fff7-49ea-b43d-f29f88f5b607,931,INICIAL,100,100,1,,2025-10-04 00:44:08.350268+00,false,
407,024e5f3c-291d-4e3e-aad2-5e6aa0ec4111,932,INICIAL,100,100,1,,2025-10-04 00:44:40.685828+00,false,
408,abe86eab-03d0-4299-afc8-83d894086d47,933,INICIAL,100,100,1,,2025-10-04 00:45:21.543135+00,false,
409,fdeabfb7-5cf0-44f8-b27b-62a43e7dca0b,934,INICIAL,100,100,1,,2025-10-04 00:45:40.326903+00,false,
410,dd2f491c-d07c-4d60-8e96-6b2083b84e91,935,INICIAL,100,100,1,,2025-10-04 00:48:00.999879+00,false,
411,68b68d8d-9a16-4c40-a1f4-db72cfadcea0,936,INICIAL,100,100,1,,2025-10-04 00:48:36.326248+00,false,
412,5d5c3688-5270-43ff-9018-4a3f96bfc73f,937,INICIAL,100,100,1,,2025-10-04 00:49:33.429924+00,false,
413,35a237b6-d4cd-4e2f-91fe-6d80d140d3fd,938,INICIAL,100,100,1,,2025-10-04 00:50:47.654425+00,false,
414,8d5ca389-c1ca-4966-9a1f-d6c9b9ee32fa,720,AJUSTE,91,100,1,,2025-10-04 00:51:20.790744+00,false,
415,08e8a742-3593-4544-bb51-316a4240c405,939,INICIAL,100,100,1,,2025-10-04 00:53:09.535213+00,false,
416,9b0718c7-8604-4faf-a4f3-b5e516af77e2,940,INICIAL,100,100,1,,2025-10-04 00:53:58.854987+00,false,
417,f930546b-8539-4fcc-9b71-6df85a5f3912,941,INICIAL,100,100,1,,2025-10-04 00:55:18.191106+00,false,
418,ff076a52-238e-4479-84e2-72c7a05b29a1,942,INICIAL,100,100,1,,2025-10-04 00:56:58.207115+00,false,
419,07b95e18-f120-4608-a439-8ea7a5786f58,943,INICIAL,100,100,1,,2025-10-04 00:57:57.639194+00,false,
420,05eae887-395f-409b-ba7d-12a9f9a6d65b,944,INICIAL,100,100,1,,2025-10-04 00:59:05.71099+00,false,
421,81348900-3c4f-45ad-8b4d-6fc41abf8459,459,AJUSTE,50,100,1,,2025-10-04 01:02:34.48724+00,false,
422,934c2b34-30ab-463f-a366-f5016ac7295c,718,AJUSTE,90,100,1,,2025-10-04 01:02:49.686925+00,false,
423,beaed3eb-aed0-4af3-9363-a3c26392db1b,719,AJUSTE,90,100,1,,2025-10-04 01:03:28.390342+00,false,
424,79eff077-21ab-495a-803b-cc315b7afcd6,945,INICIAL,100,100,1,,2025-10-04 01:06:03.14351+00,false,
425,636ddee8-2b4c-4f96-b433-701a84ab0db4,946,INICIAL,100,100,1,,2025-10-04 01:07:32.143261+00,false,
426,34053895-69dc-4e59-a385-e03c5d1e55da,947,INICIAL,100,100,1,,2025-10-04 01:08:34.43128+00,false,
427,8c0a37ec-7bcb-45d7-94d0-c67947177ad7,948,INICIAL,100,100,1,,2025-10-04 01:10:28.574634+00,false,
428,3fa514da-7bd4-4af4-9b2a-e0c81703f8f8,949,INICIAL,100,100,1,,2025-10-04 01:11:06.062603+00,false,
429,451318e1-65d7-4f93-b0d8-d72d1e088dd6,950,INICIAL,100,100,1,,2025-10-04 01:12:09.51129+00,false,
430,0da3c847-b5d8-4193-810a-835cf2b90e08,951,INICIAL,100,100,1,,2025-10-04 01:12:45.893887+00,false,
431,fab5a7b8-bcab-4809-afaf-8e27563deadd,952,INICIAL,100,100,1,,2025-10-04 01:13:43.679663+00,false,
432,82b71492-aa93-4e10-8fbb-3058234cda51,953,INICIAL,100,100,1,,2025-10-04 01:15:20.879511+00,false,
433,ef8af143-19fa-44bb-b5e7-b141d28ac04c,954,INICIAL,100,100,1,,2025-10-04 01:15:50.023217+00,false,
434,9e4e85d0-d4bc-4292-b308-71923bd76844,955,INICIAL,100,100,1,,2025-10-04 01:16:47.759912+00,false,
435,567fbb68-f28f-4277-a410-b794d836ad41,956,INICIAL,100,100,1,,2025-10-04 01:18:01.247549+00,false,
436,ca4552af-a8c7-4681-a5b4-042d305c6445,957,INICIAL,100,100,1,,2025-10-04 01:18:28.976486+00,false,
437,880581e5-a0d2-4444-b279-354e8090f3a1,958,INICIAL,100,100,1,,2025-10-04 01:19:40.767058+00,false,
438,8f3cc099-84f9-4d11-bb91-5ccd01d4fe57,959,INICIAL,100,100,1,,2025-10-04 01:20:24.639117+00,false,
439,9413d784-1c8e-485a-a073-4ff23088a7a2,960,INICIAL,100,100,1,,2025-10-04 01:21:09.591902+00,false,
440,7f586f3b-e156-420e-9434-7891ee55e75e,961,INICIAL,100,100,1,,2025-10-04 01:21:32.703559+00,false,
441,b4639cfd-ea09-4ede-9c0d-da1220d77b47,962,INICIAL,100,100,1,,2025-10-04 01:22:51.703066+00,false,
442,118c2caa-c90a-4582-98b5-ae4ecd45d7d5,963,INICIAL,100,100,1,,2025-10-04 01:23:15.50371+00,false,
443,20ba0fcd-8248-4cde-8275-c9899ced893f,964,INICIAL,100,100,1,,2025-10-04 01:24:33.432222+00,false,
444,d0a4bf59-6650-4206-ae15-614ed11b1343,965,INICIAL,100,100,1,,2025-10-04 01:25:02.640788+00,false,
445,616dc82f-7314-4e5b-806e-5a6878430ce8,966,INICIAL,100,100,1,,2025-10-04 01:25:38.879875+00,false,
446,b004f68d-8fd2-4604-b0f6-2ede2e46bb6e,967,INICIAL,100,100,1,,2025-10-04 01:26:15.03183+00,false,
447,1e56899c-5bf4-40c6-806f-01578ef04281,968,INICIAL,100,100,1,,2025-10-04 01:27:17.151387+00,false,
448,91dfe369-a01b-49a0-a7fa-b5cd13ea7325,969,INICIAL,100,100,1,,2025-10-04 01:27:49.936621+00,false,
449,236a8ce7-9a58-4ed5-a6f3-07db75f3e8b8,970,INICIAL,100,100,1,,2025-10-04 01:28:16.839861+00,false,
450,6ffd90fd-87b1-4f9c-b0b7-d4e284eb1137,971,INICIAL,100,100,1,,2025-10-04 01:28:54.391889+00,false,
451,826b691d-7b71-4766-a4ed-4efe47f59b5c,972,INICIAL,100,100,1,,2025-10-04 01:29:23.197222+00,false,
452,aec243a0-093e-4222-8926-feac9fb9b952,973,INICIAL,100,100,1,,2025-10-04 01:30:41.360183+00,false,
453,5eddb379-d195-48e5-abbf-1b4de96147a9,974,INICIAL,100,100,1,,2025-10-04 01:31:30.856466+00,false,
454,3629d000-adc5-4ba2-8b65-11de6870e6f7,975,INICIAL,100,100,1,,2025-10-04 01:31:58.552373+00,false,
455,9e011ed7-5b3e-4e97-8106-550dddce6ec1,976,INICIAL,100,100,1,,2025-10-04 01:32:37.095911+00,false,
456,179d1248-47a7-47fc-b83e-933f27b5def0,977,INICIAL,100,100,1,,2025-10-04 01:34:27.82458+00,false,
457,fa31b579-fd99-4bb2-ab3f-4556c296f25c,648,AJUSTE,111,100,1,,2025-10-04 02:05:34.539057+00,false,
458,992f4eae-127e-4a9f-93e8-6f39d9e57cc9,857,AJUSTE,10000000,100,1,,2025-10-04 02:06:14.224964+00,false,
459,4d8b12f0-f51f-4dd1-ad06-578b17fb9f46,639,AJUSTE,150,100,1,,2025-10-04 02:06:19.130493+00,false,
460,52dc9a3f-e049-49f0-a186-c3463735859c,375,AJUSTE,147,100,1,,2025-10-04 02:06:25.168266+00,false,
461,17d867a6-9dd5-4014-8c42-f985fc9b4e86,648,VENTA,-1,99,1,231,2025-10-04 02:06:38.190911+00,false,aed6a3e1-eff0-4a97-9413-099de66ae416
462,2426a159-1e96-4c6e-a15b-38efc4a67c59,862,VENTA,-1,98,3,232,2025-10-04 12:12:08.540179+00,false,89905589-cf9b-4647-aac5-ed9b100e2846
463,81082f6d-dca8-4be5-ac18-ecc9707dcf12,886,VENTA,-20,99969,3,233,2025-10-04 12:25:26.082978+00,false,1be76157-22e6-438f-a9eb-fc9d9d0425e5
464,802471f0-6b06-4b59-bea5-380ef457b2cb,278,VENTA,-2,93,3,234,2025-10-04 12:34:07.191833+00,false,54c35757-ff4a-48fc-8be1-868365f14bb0
465,b10f4164-0a8d-4523-aac3-9ccacd6c1285,287,VENTA,-1,99,3,234,2025-10-04 12:34:07.186886+00,false,54c35757-ff4a-48fc-8be1-868365f14bb0
466,78c8d5c2-655b-4a77-a6ad-05067495ce6f,389,VENTA,-6,2,3,234,2025-10-04 12:34:07.191095+00,false,54c35757-ff4a-48fc-8be1-868365f14bb0
467,a806c358-9d6b-4c9b-a036-04e9d5825708,632,VENTA,-10,86,3,234,2025-10-04 12:34:07.191142+00,false,54c35757-ff4a-48fc-8be1-868365f14bb0
468,51a82ee5-ea42-4bcb-85df-0091b47d31a5,140,VENTA,-1,99,3,235,2025-10-04 12:46:41.525033+00,false,9aad8e73-135d-46a6-9db6-b6b3fe911906
469,857f9fdc-c6ce-47c6-abf9-539684663160,452,VENTA,-1,98,3,236,2025-10-04 14:35:36.260627+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
470,4d155634-48b6-4770-a01d-59d83fed6c95,41,VENTA,-1,98,3,236,2025-10-04 14:35:36.260909+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
471,58c8b47c-627e-44e1-89f1-3b75729a4a77,578,VENTA,-1,99,3,236,2025-10-04 14:35:36.261942+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
472,c242f62e-18b8-4712-822c-3b12881d21f9,598,VENTA,-1,99,3,236,2025-10-04 14:35:36.261942+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
473,24c6cdcd-5149-4cb9-9733-97a325c37a23,448,VENTA,-1,94,3,236,2025-10-04 14:35:36.259187+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
474,958032ab-510a-4cee-98ac-6f1509449fe4,443,VENTA,-1,98,3,236,2025-10-04 14:35:36.26034+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
475,8995c89a-c8f9-413b-b01d-841c8e6ba46e,630,VENTA,-3,71,3,236,2025-10-04 14:35:36.260909+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
476,704cba24-520b-4dea-bba8-d0de7295763b,639,VENTA,-10,10,3,236,2025-10-04 14:35:36.261426+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
477,8e8b3082-4d26-40e5-baac-0042c7761fd7,836,VENTA,-6,76,3,236,2025-10-04 14:35:36.261426+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
478,8fa606d8-893c-43e4-bd90-e96e43dda5ca,803,VENTA,-5,95,3,236,2025-10-04 14:35:36.262446+00,false,0b50d4d9-2b94-4be4-9bcf-b477ab30fef1
479,ea36cf26-4373-4d41-ad08-2e31c8a26204,295,VENTA,-1,99,3,237,2025-10-04 14:40:59.847386+00,false,b89aa2b6-5305-4eb1-938e-c0a265705a58
480,07090552-c643-44fa-a309-54c7a94fcda1,231,VENTA,-9,9980,3,238,2025-10-04 14:49:58.815799+00,false,53646c6c-f7cb-46d4-8510-48f9394d2c7f
481,f21df076-7c31-4971-87ca-4a33feaf4f13,331,VENTA,-6,56,3,239,2025-10-04 14:52:15.62396+00,false,4f30c9c0-4b8c-4598-b676-f8a96c8739f1
482,186e9674-8b1f-478f-b529-19932dea17b3,978,INICIAL,100,100,1,,2025-10-04 15:13:09.196761+00,false,
483,2cdb3b0a-015b-4af8-8f7f-35245ba9b513,978,VENTA,-1,99,3,240,2025-10-04 15:13:11.080697+00,false,
484,e6e17d8f-27be-48ab-976c-42cba230f957,631,VENTA,-2,98,3,241,2025-10-04 15:16:23.616792+00,false,b62dc33e-367d-43c6-9c19-38d4ead07687
485,331d588d-7770-4cc5-9ad6-799cf7e27c53,389,AJUSTE,98,100,1,,2025-10-04 15:18:48.907528+00,false,
486,b3d0b9c8-d894-43f4-8815-58697776513c,667,VENTA,-4,34,3,242,2025-10-04 15:19:56.14993+00,false,
487,fdfb7531-9206-405c-b92e-c54d0cda5da6,389,VENTA,-8,92,3,242,2025-10-04 15:19:56.145674+00,false,
488,bab8c7d1-73a8-44d9-bd2b-7d2dac914488,905,VENTA,-1,99,3,242,2025-10-04 15:19:56.149875+00,false,
489,6275890a-1632-4fe5-a83d-18271c19f419,40,VENTA,-1,98,3,243,2025-10-04 15:23:46.265189+00,false,9565eaeb-ac99-4694-ae21-27ab6f66da37
490,446be71d-e2c2-4ccb-95fe-a17ab9dd5a75,780,VENTA,-5,95,3,243,2025-10-04 15:23:46.269829+00,false,9565eaeb-ac99-4694-ae21-27ab6f66da37
491,4f31e32f-e870-48e5-b5a0-4c441ad63dd3,914,VENTA,-10,90,3,244,2025-10-04 15:24:05.001128+00,false,
492,e406642c-dde5-43cf-9ac7-4a93d9b723dd,979,INICIAL,100,100,1,,2025-10-04 15:31:36.364902+00,false,
493,5b0841f7-152e-494a-9bc9-ddcb7937a97f,979,VENTA,-1,99,3,245,2025-10-04 15:31:59.60118+00,false,
494,3983c186-cbfe-4f83-a9d5-539a1a85af1d,375,VENTA,-5,38,3,245,2025-10-04 15:31:59.605139+00,false,
495,03e2759e-8b3f-49fe-a1ca-a637dc696164,195,VENTA,-5,92,3,245,2025-10-04 15:31:59.60712+00,false,
496,7033a572-b507-407a-969f-5a953c4dd1ab,641,VENTA,-1,87,3,246,2025-10-04 16:09:03.403147+00,false,d927a694-75f4-49e2-848c-0535174df04a
497,617be907-b12a-4b51-92ed-d425ae6e91c3,750,VENTA,-1,92,3,247,2025-10-04 16:17:42.652403+00,false,396834ee-bd06-4dd2-bb87-5c51344cce6d
498,1cd5b8cb-75b2-46a5-8bbc-c1448725a926,540,VENTA,-1,91,3,247,2025-10-04 16:17:42.653012+00,false,396834ee-bd06-4dd2-bb87-5c51344cce6d
499,4953d71e-4452-4387-8c86-dd99438590ad,590,VENTA,-10,76,3,247,2025-10-04 16:17:42.651001+00,false,396834ee-bd06-4dd2-bb87-5c51344cce6d
500,47bd497b-cc75-4bbf-8d1b-8d9e81f4977f,585,VENTA,-1,99,3,247,2025-10-04 16:17:42.652403+00,false,396834ee-bd06-4dd2-bb87-5c51344cce6d
501,abd981ec-14df-46b8-8799-f9e2ad88ba8b,11,VENTA,-4,81,3,248,2025-10-04 16:22:07.419241+00,false,b90bfd77-f33a-44af-aca1-8554f9b6b53a
502,3efad235-dc73-4f7b-b6d4-7bf49adb20e4,327,VENTA,-1,99,3,249,2025-10-04 16:26:38.531302+00,false,9dced1cc-aa2f-471d-a589-edc547f0d483
503,d84f02c9-2288-4e9f-9da6-27321759e43a,465,VENTA,-1,99,3,250,2025-10-04 16:27:10.86014+00,false,4d494827-81c1-4858-91c1-f2f3398fd4fa
504,8fe75510-6b7d-4305-b80d-d8fd19a2af93,670,VENTA,-1,256,3,251,2025-10-04 16:32:29.267564+00,false,ad238cbc-46dd-468a-a5a6-7c37dc1f45b1
505,edeaa555-6b53-4099-8bfa-b5ee526bfdfe,287,VENTA,-1,98,3,252,2025-10-04 16:33:32.475506+00,false,adb7d96c-7e54-4983-9d81-b966761c7ae1
506,9e4be82e-3cfd-4dac-9263-500d858d5a37,91,VENTA,-2,98,3,253,2025-10-04 16:37:45.10105+00,false,aaa6da53-60e3-468a-9ad5-2c951a96a598
507,9428388a-ee02-4fc4-8f64-a093a616ed0e,858,VENTA,-1,999999,3,254,2025-10-04 16:41:06.091849+00,false,25123cd5-743f-46f7-9f55-e44fa72fd876
508,ff9ffed6-ff6d-4902-b055-73ed1315f609,872,VENTA,-1,99,3,255,2025-10-04 16:41:13.17196+00,false,94bf20ca-7d92-4303-a421-6bb46ea82146
509,21b2a1c6-1d63-4dda-a983-8312f5fb13cf,851,VENTA,-2,96,3,256,2025-10-04 17:25:04.357376+00,false,da8fca29-4b6c-4fb0-85f0-0c6340a030f0
510,34c4816a-8d76-4fe8-915f-14557614e556,857,VENTA,-1,99,3,256,2025-10-04 17:25:04.363711+00,false,da8fca29-4b6c-4fb0-85f0-0c6340a030f0
511,3c50ae15-91e1-43a0-8cce-4fae3968de89,371,VENTA,-1,99,3,257,2025-10-04 17:28:08.501566+00,false,9514d7e7-4afc-4ddc-96a1-8035cfb2b64a
512,2175cb43-b89a-4106-8b7d-5c26857d526c,38,VENTA,-1,99,3,258,2025-10-04 17:52:54.950363+00,false,85aceb35-2d91-41b1-9b81-260d81d6f131
513,e5ed755a-8357-49b4-b622-5b8969ff28fb,639,VENTA,-10,0,3,259,2025-10-04 18:00:39.278811+00,false,68228100-9e49-48d5-a263-a3cae766ff4e
514,bdf4914a-3dde-44ae-aed4-dee16e85ff17,35,VENTA,-1,99,1,260,2025-10-04 18:03:45.910901+00,false,de4fcb7c-dba1-4693-a742-29d31c6eeb8c
515,04011857-80a9-46d6-8338-cb1c1a1b533d,619,AJUSTE,100000,100000,1,,2025-10-04 18:17:48.538972+00,false,
516,8dd49602-024c-48cd-8af1-bdb58b3892af,334,VENTA,-1,97,1,261,2025-10-04 18:18:16.766672+00,false,
517,f57260b1-24a6-4571-9a8b-4d1c10391eab,619,VENTA,-3,99997,1,261,2025-10-04 18:18:16.767231+00,false,
518,a1da9f02-4c31-49af-8de0-ce933243f052,830,VENTA,-1,99,1,261,2025-10-04 18:18:16.759614+00,false,
519,81318fa6-640e-4484-96a5-5f43e25ff060,921,VENTA,-6,94,1,261,2025-10-04 18:18:16.764708+00,false,
520,cfee6c57-4c1a-4380-a337-544e2b252d74,753,VENTA,-10,90,1,261,2025-10-04 18:18:16.765313+00,false,
521,0a867b32-6a1a-4d73-a9dc-5690c9e2fc51,81,VENTA,-1,95,1,261,2025-10-04 18:18:16.766124+00,false,
522,3fcbd5a8-e0a3-4bc8-9766-bd0bf7eae1ac,641,VENTA,-2,85,1,262,2025-10-04 18:24:41.928825+00,false,
523,67914af5-69c2-48c7-aa55-056de339e75f,247,VENTA,-4,89,1,262,2025-10-04 18:24:41.931493+00,false,
524,eb513970-aa73-41b6-871d-0b0187dd7b0a,979,VENTA,-1,98,1,262,2025-10-04 18:24:41.93222+00,false,
525,244bd581-ef88-42b2-a33f-13ce60058e88,57,VENTA,-2,98,1,262,2025-10-04 18:24:41.932627+00,false,
526,adbf046b-d7dc-45be-8158-b48235e1c509,886,VENTA,-20,99949,1,262,2025-10-04 18:24:41.932738+00,false,
527,ce6ef701-e5d7-45e6-8fa0-fefb709aa7fe,943,VENTA,-3,97,1,263,2025-10-04 18:33:32.33241+00,false,
528,4b971043-6206-460d-af9e-34aab1b1e7d9,899,VENTA,-2,98,1,264,2025-10-04 18:38:20.162008+00,false,
529,5df374b1-a5ac-42ab-8abc-e83855e04fb6,661,VENTA,-2,98,1,264,2025-10-04 18:38:20.167444+00,false,
530,5af0530b-f695-4489-b40d-b26ecf6575ed,943,VENTA,-1,96,1,264,2025-10-04 18:38:20.168377+00,false,
531,01e8bc70-8dde-4fe4-bb2c-83fdad84b1b9,641,VENTA,-1,84,1,265,2025-10-04 18:40:33.90616+00,false,89058645-9f2c-4829-827d-6121f7726f03
532,da2070d0-693c-41ec-87b5-8e81a3fe63ca,334,VENTA,-1,96,1,266,2025-10-04 19:21:05.911388+00,false,
533,e870fc14-855a-4ba9-a87f-2fff62af0218,227,VENTA,-2,98,1,266,2025-10-04 19:21:05.911388+00,false,
534,7ba75c8d-070b-4a44-9eca-3305388179fd,920,VENTA,-1,99,1,266,2025-10-04 19:21:05.906283+00,false,
535,bf7e13bc-06ef-4a9d-b464-1c809580322a,919,VENTA,-1,99,1,266,2025-10-04 19:21:05.910845+00,false,
536,4caaee43-e527-4d21-afb1-f35678b75d4a,854,VENTA,-1,98,1,267,2025-10-04 19:30:17.628623+00,false,6b446e6e-a674-4b03-b4bd-2e432652aa46
537,42f3f6be-8417-49a7-94e2-8017957311c8,249,VENTA,-1,99,1,267,2025-10-04 19:30:17.633755+00,false,6b446e6e-a674-4b03-b4bd-2e432652aa46
538,1463dc7f-002f-4a24-ad29-16002beb3303,542,VENTA,-3,94,1,268,2025-10-04 19:33:50.194981+00,false,d8716579-a15e-4942-a966-413f5619b47b
539,0b51610b-4f91-4092-b0fc-f311046ec294,639,AJUSTE,1000000,1000000,1,,2025-10-04 19:43:15.006947+00,false,
540,dd90d6cb-6114-4022-a00d-ad49154e94b6,193,VENTA,-10,60,1,269,2025-10-04 19:44:08.429126+00,false,22147793-4df9-4546-8333-029d2dd9579a
541,5cbb2e0a-4033-483a-973b-6bb1ae2796c7,395,VENTA,-1,9985,1,269,2025-10-04 19:44:08.421701+00,false,22147793-4df9-4546-8333-029d2dd9579a
542,3acd328e-6aec-4dfc-bc98-7df3110a6e4c,341,VENTA,-1,91,1,269,2025-10-04 19:44:08.42652+00,false,22147793-4df9-4546-8333-029d2dd9579a
543,0649db49-8a1a-450d-aa50-f4b10c0dec01,457,VENTA,-6,90,1,269,2025-10-04 19:44:08.427429+00,false,22147793-4df9-4546-8333-029d2dd9579a
544,d6d3ba16-4ffe-4afa-bc3e-908d61fe600b,639,VENTA,-10,999990,1,269,2025-10-04 19:44:08.428104+00,false,22147793-4df9-4546-8333-029d2dd9579a
545,70041e28-3a76-4a85-8958-e553d5798067,374,VENTA,-2,98,1,270,2025-10-04 19:49:13.565243+00,false,675566ec-81f3-439e-9816-9c7ea5eeba2e
546,2715b399-a277-4e0d-95fb-273dd3a0eb70,504,VENTA,-4,9993,1,270,2025-10-04 19:49:13.571109+00,false,675566ec-81f3-439e-9816-9c7ea5eeba2e
547,f18ec9e9-f186-404a-8273-c4ca02749b4d,374,VENTA,-6,92,1,271,2025-10-04 19:56:40.389073+00,false,5fa70902-21bb-4f73-869f-8c86e36e4055
548,171ff9d3-6a53-42e3-848d-73f4f70c53b1,204,VENTA,-1,99,1,272,2025-10-04 20:04:02.621816+00,false,caf468cd-4c02-4bb6-8ba6-d9d19bd977fc
549,b678f852-0072-40fd-a0c2-ca2053a1ee1f,582,VENTA,-1,97,1,272,2025-10-04 20:04:02.627008+00,false,caf468cd-4c02-4bb6-8ba6-d9d19bd977fc
550,48d04052-fa16-454c-aacf-a50f2aa09348,375,VENTA,-10,28,1,273,2025-10-04 20:05:48.88611+00,false,619242b4-68a4-48c3-bf69-1f42c6bc2000
551,363076d5-c100-4d0c-901f-147c0019b452,354,VENTA,-1,99,1,273,2025-10-04 20:05:48.891275+00,false,619242b4-68a4-48c3-bf69-1f42c6bc2000
552,9245d6c9-b6f4-4d88-aad0-d5f2dedc9c87,593,VENTA,-1,99,1,274,2025-10-04 20:23:41.715974+00,false,148635b7-0187-46b3-8396-a34f7f65b888
553,1f86e566-2837-463e-b388-136c444fd0bc,672,VENTA,-2,97,1,274,2025-10-04 20:23:41.715423+00,false,148635b7-0187-46b3-8396-a34f7f65b888
554,09f2b5bf-1c76-4431-b57b-0c13a95d0d11,590,VENTA,-10,66,1,274,2025-10-04 20:23:41.716522+00,false,148635b7-0187-46b3-8396-a34f7f65b888
555,56de0d36-decc-41e1-a027-41587de54249,848,VENTA,-1,82,1,274,2025-10-04 20:23:41.717077+00,false,148635b7-0187-46b3-8396-a34f7f65b888
556,a18403c6-9e95-4742-9b42-72b74434fd8e,585,VENTA,-20,79,1,274,2025-10-04 20:23:41.717077+00,false,148635b7-0187-46b3-8396-a34f7f65b888
557,5e107600-5e91-4f02-a59c-1973355e44c7,507,VENTA,-3,92,1,274,2025-10-04 20:23:41.71764+00,false,148635b7-0187-46b3-8396-a34f7f65b888
558,f4ba9aaa-363b-416b-b11a-d075a401f089,100,VENTA,-20,76,1,274,2025-10-04 20:23:41.710568+00,false,148635b7-0187-46b3-8396-a34f7f65b888
559,a91162e3-e8aa-4658-a9bb-d6f93c9db316,634,VENTA,-2,90,1,274,2025-10-04 20:23:41.714904+00,false,148635b7-0187-46b3-8396-a34f7f65b888
560,dd8c236b-94fd-4b6a-977d-dc5c9f36de7c,247,VENTA,-8,81,1,274,2025-10-04 20:23:41.715974+00,false,148635b7-0187-46b3-8396-a34f7f65b888
561,113a26ff-360f-434a-89a0-6ef38308ccea,12,VENTA,-20,99893,1,275,2025-10-04 20:26:32.901989+00,false,d06cee6d-e202-4bda-8cc3-a8aea6b6ed50
